run,model,step,reward,flag
2,2,63,1278.0,False
2,2,64,268.0,False
2,2,65,277.0,False
2,2,66,919.0,False
2,2,67,1308.0,False
2,2,68,392.0,False
2,2,69,268.0,False
2,2,70,277.0,False
2,2,71,448.0,False
2,2,72,267.0,False
2,2,73,715.0,False
2,2,74,266.0,False
2,2,75,1435.0,False
2,2,76,258.0,False
2,2,77,1197.0,False
2,2,78,259.0,False
2,2,79,276.0,False
2,2,80,395.0,False
2,2,81,282.0,False
2,2,82,276.0,False
2,2,83,393.0,False
2,2,84,258.0,False
2,2,85,259.0,False
2,2,86,259.0,False
2,2,87,1628.0,False
2,2,88,275.0,False
2,2,89,261.0,False
2,2,90,277.0,False
2,2,91,259.0,False
2,2,92,393.0,False
2,2,93,281.0,False
2,2,94,259.0,False
2,2,95,277.0,False
2,2,96,258.0,False
2,2,97,277.0,False
2,2,98,282.0,False
2,2,99,276.0,False
2,2,100,258.0,False
2,3,1,276.0,False
2,3,2,276.0,False
2,3,3,393.0,False
2,3,4,727.0,False
2,3,5,397.0,False
2,3,6,1261.0,False
2,3,7,431.0,False
2,3,8,276.0,False
2,3,9,392.0,False
2,3,10,272.0,False
2,3,11,277.0,False
2,3,12,283.0,False
2,3,13,427.0,False
2,3,14,277.0,False
2,3,15,259.0,False
2,3,16,964.0,False
2,3,17,648.0,False
2,3,18,1407.0,False
2,3,19,259.0,False
2,3,20,259.0,False
2,3,21,275.0,False
2,3,22,276.0,False
2,3,23,277.0,False
2,3,24,275.0,False
2,3,25,275.0,False
2,3,26,276.0,False
2,3,27,734.0,False
2,3,28,1388.0,False
2,3,29,264.0,False
2,3,30,1553.0,False
2,3,31,733.0,False
2,3,32,832.0,False
2,3,33,258.0,False
2,3,34,1413.0,False
2,3,35,651.0,False
2,3,36,258.0,False
2,3,37,275.0,False
2,3,38,276.0,False
2,3,39,405.0,False
2,3,40,277.0,False
2,3,41,259.0,False
2,3,42,277.0,False
2,3,43,275.0,False
2,3,44,276.0,False
2,3,45,275.0,False
2,3,46,276.0,False
2,3,47,269.0,False
2,3,48,260.0,False
2,3,49,276.0,False
2,3,50,444.0,False
2,3,51,261.0,False
2,3,52,393.0,False
2,3,53,379.0,False
2,3,54,279.0,False
2,3,55,265.0,False
2,3,56,523.0,False
2,3,57,269.0,False
2,3,58,1438.0,False
2,3,59,280.0,False
2,3,60,260.0,False
2,3,61,276.0,False
2,3,62,633.0,False
2,3,63,543.0,False
2,3,64,259.0,False
2,3,65,259.0,False
2,3,66,259.0,False
2,3,67,1407.0,False
2,3,68,1545.0,False
2,3,69,279.0,False
2,3,70,257.0,False
2,3,71,719.0,False
2,3,72,277.0,False
2,3,73,828.0,False
2,3,74,825.0,False
2,3,75,276.0,False
2,3,76,457.0,False
2,3,77,258.0,False
2,3,78,277.0,False
2,3,79,284.0,False
2,3,80,395.0,False
2,3,81,445.0,False
2,3,82,976.0,False
2,3,83,457.0,False
2,3,84,258.0,False
2,3,85,806.0,False
2,3,86,276.0,False
2,3,87,275.0,False
2,3,88,276.0,False
2,3,89,259.0,False
2,3,90,1428.0,False
2,3,91,258.0,False
2,3,92,715.0,False
2,3,93,271.0,False
2,3,94,275.0,False
2,3,95,661.0,False
2,3,96,259.0,False
2,3,97,448.0,False
2,3,98,276.0,False
2,3,99,264.0,False
2,3,100,734.0,False
2,4,1,276.0,False
2,4,2,273.0,False
2,4,3,274.0,False
2,4,4,1429.0,False
2,4,5,276.0,False
2,4,6,275.0,False
2,4,7,1056.0,False
2,4,8,258.0,False
2,4,9,1380.0,False
2,4,10,259.0,False
2,4,11,258.0,False
2,4,12,741.0,False
2,4,13,396.0,False
2,4,14,276.0,False
2,4,15,275.0,False
2,4,16,993.0,False
2,4,17,277.0,False
2,4,18,445.0,False
2,4,19,394.0,False
2,4,20,277.0,False
2,4,21,387.0,False
2,4,22,277.0,False
2,4,23,392.0,False
2,4,24,1073.0,False
2,4,25,258.0,False
2,4,26,365.0,False
2,4,27,276.0,False
2,4,28,275.0,False
2,4,29,277.0,False
2,4,30,276.0,False
2,4,31,260.0,False
2,4,32,1256.0,False
2,4,33,394.0,False
2,4,34,275.0,False
2,4,35,275.0,False
2,4,36,259.0,False
2,4,37,275.0,False
2,4,38,847.0,False
2,4,39,440.0,False
2,4,40,538.0,False
2,4,41,388.0,False
2,4,42,277.0,False
2,4,43,594.0,False
2,4,44,276.0,False
2,4,45,392.0,False
2,4,46,977.0,False
2,4,47,258.0,False
2,4,48,389.0,False
2,4,49,260.0,False
2,4,50,1412.0,False
2,4,51,258.0,False
2,4,52,275.0,False
2,4,53,259.0,False
2,4,54,275.0,False
2,4,55,277.0,False
2,4,56,275.0,False
2,4,57,267.0,False
2,4,58,276.0,False
2,4,59,1428.0,False
2,4,60,396.0,False
2,4,61,276.0,False
2,4,62,278.0,False
2,4,63,275.0,False
2,4,64,277.0,False
2,4,65,265.0,False
2,4,66,259.0,False
2,4,67,277.0,False
2,4,68,751.0,False
2,4,69,259.0,False
2,4,70,275.0,False
2,4,71,258.0,False
2,4,72,1348.0,False
2,4,73,726.0,False
2,4,74,271.0,False
2,4,75,571.0,False
2,4,76,277.0,False
2,4,77,975.0,False
2,4,78,833.0,False
2,4,79,446.0,False
2,4,80,276.0,False
2,4,81,275.0,False
2,4,82,275.0,False
2,4,83,283.0,False
2,4,84,393.0,False
2,4,85,394.0,False
2,4,86,276.0,False
2,4,87,1060.0,False
2,4,88,1508.0,False
2,4,89,968.0,False
2,4,90,275.0,False
2,4,91,259.0,False
2,4,92,821.0,False
2,4,93,277.0,False
2,4,94,275.0,False
2,4,95,264.0,False
2,4,96,277.0,False
2,4,97,258.0,False
2,4,98,1395.0,False
2,4,99,275.0,False
2,4,100,963.0,False
2,5,1,258.0,False
2,5,2,823.0,False
2,5,3,264.0,False
2,5,4,275.0,False
2,5,5,261.0,False
2,5,6,369.0,False
2,5,7,569.0,False
2,5,8,536.0,False
2,5,9,1224.0,False
2,5,10,386.0,False
2,5,11,729.0,False
2,5,12,927.0,False
2,5,13,269.0,False
2,5,14,733.0,False
2,5,15,277.0,False
2,5,16,276.0,False
2,5,17,276.0,False
2,5,18,393.0,False
2,5,19,258.0,False
2,5,20,394.0,False
2,5,21,1061.0,False
2,5,22,275.0,False
2,5,23,397.0,False
2,5,24,278.0,False
2,5,25,267.0,False
2,5,26,655.0,False
2,5,27,276.0,False
2,5,28,391.0,False
2,5,29,275.0,False
2,5,30,275.0,False
2,5,31,275.0,False
2,5,32,276.0,False
2,5,33,834.0,False
2,5,34,259.0,False
2,5,35,275.0,False
2,5,36,276.0,False
2,5,37,1385.0,False
2,5,38,259.0,False
2,5,39,268.0,False
2,5,40,259.0,False
2,5,41,258.0,False
2,5,42,275.0,False
2,5,43,398.0,False
2,5,44,275.0,False
2,5,45,550.0,False
2,5,46,1142.0,False
2,5,47,385.0,False
2,5,48,1386.0,False
2,5,49,456.0,False
2,5,50,275.0,False
2,5,51,1403.0,False
2,5,52,442.0,False
2,5,53,260.0,False
2,5,54,275.0,False
2,5,55,1057.0,False
2,5,56,275.0,False
2,5,57,275.0,False
2,5,58,365.0,False
2,5,59,277.0,False
2,5,60,276.0,False
2,5,61,404.0,False
2,5,62,275.0,False
2,5,63,967.0,False
2,5,64,561.0,False
2,5,65,275.0,False
2,5,66,274.0,False
2,5,67,832.0,False
2,5,68,276.0,False
2,5,69,275.0,False
2,5,70,276.0,False
2,5,71,258.0,False
2,5,72,275.0,False
2,5,73,275.0,False
2,5,74,827.0,False
2,5,75,259.0,False
2,5,76,1104.0,False
2,5,77,275.0,False
2,5,78,1016.0,False
2,5,79,258.0,False
2,5,80,275.0,False
2,5,81,258.0,False
2,5,82,358.0,False
2,5,83,259.0,False
2,5,84,658.0,False
2,5,85,275.0,False
2,5,86,628.0,False
2,5,87,275.0,False
2,5,88,258.0,False
2,5,89,258.0,False
2,5,90,275.0,False
2,5,91,538.0,False
2,5,92,988.0,False
2,5,93,258.0,False
2,5,94,736.0,False
2,5,95,258.0,False
2,5,96,259.0,False
2,5,97,258.0,False
2,5,98,259.0,False
2,5,99,259.0,False
2,5,100,369.0,False
2,6,1,972.0,False
2,6,2,275.0,False
2,6,3,1434.0,False
2,6,4,276.0,False
2,6,5,733.0,False
2,6,6,275.0,False
2,6,7,276.0,False
2,6,8,258.0,False
2,6,9,259.0,False
2,6,10,258.0,False
2,6,11,383.0,False
2,6,12,1429.0,False
2,6,13,276.0,False
2,6,14,974.0,False
2,6,15,270.0,False
2,6,16,1221.0,False
2,6,17,456.0,False
2,6,18,259.0,False
2,6,19,258.0,False
2,6,20,1219.0,False
2,6,21,915.0,False
2,6,22,275.0,False
2,6,23,271.0,False
2,6,24,259.0,False
2,6,25,282.0,False
2,6,26,394.0,False
2,6,27,276.0,False
2,6,28,257.0,False
2,6,29,276.0,False
2,6,30,384.0,False
2,6,31,275.0,False
2,6,32,392.0,False
2,6,33,741.0,False
2,6,34,258.0,False
2,6,35,400.0,False
2,6,36,258.0,False
2,6,37,389.0,False
2,6,38,275.0,False
2,6,39,275.0,False
2,6,40,259.0,False
2,6,41,823.0,False
2,6,42,405.0,False
2,6,43,271.0,False
2,6,44,726.0,False
2,6,45,264.0,False
2,6,46,998.0,False
2,6,47,396.0,False
2,6,48,450.0,False
2,6,49,447.0,False
2,6,50,258.0,False
2,6,51,258.0,False
2,6,52,259.0,False
2,6,53,276.0,False
2,6,54,389.0,False
2,6,55,642.0,False
2,6,56,276.0,False
2,6,57,275.0,False
2,6,58,276.0,False
2,6,59,275.0,False
2,6,60,275.0,False
2,6,61,275.0,False
2,6,62,389.0,False
2,6,63,275.0,False
2,6,64,275.0,False
2,6,65,266.0,False
2,6,66,451.0,False
2,6,67,1534.0,False
2,6,68,439.0,False
2,6,69,1243.0,False
2,6,70,1055.0,False
2,6,71,276.0,False
2,6,72,724.0,False
2,6,73,257.0,False
2,6,74,258.0,False
2,6,75,365.0,False
2,6,76,395.0,False
2,6,77,274.0,False
2,6,78,257.0,False
2,6,79,258.0,False
2,6,80,922.0,False
2,6,81,258.0,False
2,6,82,265.0,False
2,6,83,269.0,False
2,6,84,276.0,False
2,6,85,275.0,False
2,6,86,1069.0,False
2,6,87,573.0,False
2,6,88,928.0,False
2,6,89,277.0,False
2,6,90,258.0,False
2,6,91,540.0,False
2,6,92,255.0,False
2,6,93,257.0,False
2,6,94,269.0,False
2,6,95,258.0,False
2,6,96,258.0,False
2,6,97,259.0,False
2,6,98,258.0,False
2,6,99,276.0,False
2,6,100,276.0,False
2,7,1,390.0,False
2,7,2,270.0,False
2,7,3,275.0,False
2,7,4,919.0,False
2,7,5,563.0,False
2,7,6,258.0,False
2,7,7,1001.0,False
2,7,8,260.0,False
2,7,9,1011.0,False
2,7,10,274.0,False
2,7,11,825.0,False
2,7,12,829.0,False
2,7,13,275.0,False
2,7,14,275.0,False
2,7,15,258.0,False
2,7,16,563.0,False
2,7,17,276.0,False
2,7,18,806.0,False
2,7,19,393.0,False
2,7,20,259.0,False
2,7,21,730.0,False
2,7,22,272.0,False
2,7,23,1409.0,False
2,7,24,275.0,False
2,7,25,1244.0,False
2,7,26,258.0,False
2,7,27,275.0,False
2,7,28,386.0,False
2,7,29,258.0,False
2,7,30,258.0,False
2,7,31,391.0,False
2,7,32,276.0,False
2,7,33,827.0,False
2,7,34,258.0,False
2,7,35,265.0,False
2,7,36,259.0,False
2,7,37,271.0,False
2,7,38,265.0,False
2,7,39,258.0,False
2,7,40,259.0,False
2,7,41,1416.0,False
2,7,42,388.0,False
2,7,43,275.0,False
2,7,44,560.0,False
2,7,45,275.0,False
2,7,46,258.0,False
2,7,47,258.0,False
2,7,48,275.0,False
2,7,49,259.0,False
2,7,50,275.0,False
2,7,51,457.0,False
2,7,52,276.0,False
2,7,53,929.0,False
2,7,54,258.0,False
2,7,55,271.0,False
2,7,56,257.0,False
2,7,57,394.0,False
2,7,58,1250.0,False
2,7,59,275.0,False
2,7,60,257.0,False
2,7,61,267.0,False
2,7,62,259.0,False
2,7,63,562.0,False
2,7,64,275.0,False
2,7,65,258.0,False
2,7,66,276.0,False
2,7,67,275.0,False
2,7,68,275.0,False
2,7,69,1088.0,False
2,7,70,275.0,False
2,7,71,275.0,False
2,7,72,275.0,False
2,7,73,258.0,False
2,7,74,1418.0,False
2,7,75,448.0,False
2,7,76,824.0,False
2,7,77,260.0,False
2,7,78,275.0,False
2,7,79,564.0,False
2,7,80,267.0,False
2,7,81,438.0,False
2,7,82,258.0,False
2,7,83,258.0,False
2,7,84,276.0,False
2,7,85,258.0,False
2,7,86,277.0,False
2,7,87,275.0,False
2,7,88,275.0,False
2,7,89,1314.0,False
2,7,90,721.0,False
2,7,91,270.0,False
2,7,92,818.0,False
2,7,93,737.0,False
2,7,94,389.0,False
2,7,95,275.0,False
2,7,96,275.0,False
2,7,97,276.0,False
2,7,98,270.0,False
2,7,99,743.0,False
2,7,100,1423.0,False
2,8,1,275.0,False
2,8,2,258.0,False
2,8,3,275.0,False
2,8,4,366.0,False
2,8,5,260.0,False
2,8,6,275.0,False
2,8,7,929.0,False
2,8,8,259.0,False
2,8,9,966.0,False
2,8,10,1245.0,False
2,8,11,259.0,False
2,8,12,275.0,False
2,8,13,261.0,False
2,8,14,389.0,False
2,8,15,628.0,False
2,8,16,275.0,False
2,8,17,383.0,False
2,8,18,729.0,False
2,8,19,266.0,False
2,8,20,275.0,False
2,8,21,259.0,False
2,8,22,634.0,False
2,8,23,274.0,False
2,8,24,267.0,False
2,8,25,275.0,False
2,8,26,715.0,False
2,8,27,445.0,False
2,8,28,277.0,False
2,8,29,568.0,False
2,8,30,560.0,False
2,8,31,258.0,False
2,8,32,449.0,False
2,8,33,462.0,False
2,8,34,259.0,False
2,8,35,259.0,False
2,8,36,257.0,False
2,8,37,1431.0,False
2,8,38,405.0,False
2,8,39,276.0,False
2,8,40,751.0,False
2,8,41,373.0,False
2,8,42,276.0,False
2,8,43,959.0,False
2,8,44,966.0,False
2,8,45,275.0,False
2,8,46,276.0,False
2,8,47,721.0,False
2,8,48,714.0,False
2,8,49,827.0,False
2,8,50,260.0,False
2,8,51,390.0,False
2,8,52,580.0,False
2,8,53,392.0,False
2,8,54,1092.0,False
2,8,55,275.0,False
2,8,56,562.0,False
2,8,57,275.0,False
2,8,58,563.0,False
2,8,59,276.0,False
2,8,60,573.0,False
2,8,61,445.0,False
2,8,62,276.0,False
2,8,63,275.0,False
2,8,64,271.0,False
2,8,65,389.0,False
2,8,66,1004.0,False
2,8,67,258.0,False
2,8,68,1303.0,False
2,8,69,391.0,False
2,8,70,709.0,False
2,8,71,258.0,False
2,8,72,275.0,False
2,8,73,730.0,False
2,8,74,1093.0,False
2,8,75,265.0,False
2,8,76,258.0,False
2,8,77,258.0,False
2,8,78,275.0,False
2,8,79,258.0,False
2,8,80,273.0,False
2,8,81,275.0,False
2,8,82,430.0,False
2,8,83,386.0,False
2,8,84,729.0,False
2,8,85,260.0,False
2,8,86,275.0,False
2,8,87,390.0,False
2,8,88,275.0,False
2,8,89,258.0,False
2,8,90,275.0,False
2,8,91,393.0,False
2,8,92,275.0,False
2,8,93,269.0,False
2,8,94,446.0,False
2,8,95,373.0,False
2,8,96,1437.0,False
2,8,97,541.0,False
2,8,98,384.0,False
2,8,99,387.0,False
2,8,100,258.0,False
2,9,1,275.0,False
2,9,2,259.0,False
2,9,3,978.0,False
2,9,4,830.0,False
2,9,5,812.0,False
2,9,6,259.0,False
2,9,7,277.0,False
2,9,8,257.0,False
2,9,9,966.0,False
2,9,10,257.0,False
2,9,11,276.0,False
2,9,12,257.0,False
2,9,13,830.0,False
2,9,14,276.0,False
2,9,15,275.0,False
2,9,16,275.0,False
2,9,17,276.0,False
2,9,18,275.0,False
2,9,19,835.0,False
2,9,20,258.0,False
2,9,21,275.0,False
2,9,22,1241.0,False
2,9,23,258.0,False
2,9,24,259.0,False
2,9,25,276.0,False
2,9,26,739.0,False
2,9,27,258.0,False
2,9,28,274.0,False
2,9,29,432.0,False
2,9,30,258.0,False
2,9,31,270.0,False
2,9,32,762.0,False
2,9,33,276.0,False
2,9,34,271.0,False
2,9,35,820.0,False
2,9,36,276.0,False
2,9,37,258.0,False
2,9,38,455.0,False
2,9,39,393.0,False
2,9,40,275.0,False
2,9,41,398.0,False
2,9,42,275.0,False
2,9,43,275.0,False
2,9,44,831.0,False
2,9,45,1087.0,False
2,9,46,1420.0,False
2,9,47,649.0,False
2,9,48,385.0,False
2,9,49,258.0,False
2,9,50,276.0,False
2,9,51,276.0,False
2,9,52,259.0,False
2,9,53,387.0,False
2,9,54,391.0,False
2,9,55,965.0,False
2,9,56,704.0,False
2,9,57,563.0,False
2,9,58,276.0,False
2,9,59,275.0,False
2,9,60,267.0,False
2,9,61,259.0,False
2,9,62,565.0,False
2,9,63,1420.0,False
2,9,64,820.0,False
2,9,65,830.0,False
2,9,66,260.0,False
2,9,67,914.0,False
2,9,68,276.0,False
2,9,69,276.0,False
2,9,70,1412.0,False
2,9,71,811.0,False
2,9,72,812.0,False
2,9,73,706.0,False
2,9,74,454.0,False
2,9,75,275.0,False
2,9,76,259.0,False
2,9,77,378.0,False
2,9,78,797.0,False
2,9,79,276.0,False
2,9,80,275.0,False
2,9,81,259.0,False
2,9,82,275.0,False
2,9,83,802.0,False
2,9,84,270.0,False
2,9,85,269.0,False
2,9,86,1261.0,False
2,9,87,1087.0,False
2,9,88,258.0,False
2,9,89,275.0,False
2,9,90,275.0,False
2,9,91,258.0,False
2,9,92,650.0,False
2,9,93,275.0,False
2,9,94,259.0,False
2,9,95,440.0,False
2,9,96,275.0,False
2,9,97,276.0,False
2,9,98,275.0,False
2,9,99,390.0,False
2,9,100,392.0,False
2,10,1,562.0,False
2,10,2,269.0,False
2,10,3,369.0,False
2,10,4,259.0,False
2,10,5,861.0,False
2,10,6,825.0,False
2,10,7,967.0,False
2,10,8,275.0,False
2,10,9,387.0,False
2,10,10,450.0,False
2,10,11,275.0,False
2,10,12,825.0,False
2,10,13,275.0,False
2,10,14,974.0,False
2,10,15,275.0,False
2,10,16,538.0,False
2,10,17,260.0,False
2,10,18,386.0,False
2,10,19,449.0,False
2,10,20,374.0,False
2,10,21,395.0,False
2,10,22,717.0,False
2,10,23,259.0,False
2,10,24,258.0,False
2,10,25,275.0,False
2,10,26,389.0,False
2,10,27,620.0,False
2,10,28,384.0,False
2,10,29,258.0,False
2,10,30,831.0,False
2,10,31,934.0,False
2,10,32,258.0,False
2,10,33,268.0,False
2,10,34,258.0,False
2,10,35,729.0,False
2,10,36,445.0,False
2,10,37,1592.0,False
2,10,38,919.0,False
2,10,39,389.0,False
2,10,40,260.0,False
2,10,41,275.0,False
2,10,42,387.0,False
2,10,43,738.0,False
2,10,44,275.0,False
2,10,45,258.0,False
2,10,46,395.0,False
2,10,47,948.0,False
2,10,48,390.0,False
2,10,49,258.0,False
2,10,50,275.0,False
2,10,51,368.0,False
2,10,52,825.0,False
2,10,53,275.0,False
2,10,54,708.0,False
2,10,55,558.0,False
2,10,56,256.0,False
2,10,57,275.0,False
2,10,58,255.0,False
2,10,59,277.0,False
2,10,60,821.0,False
2,10,61,275.0,False
2,10,62,268.0,False
2,10,63,275.0,False
2,10,64,391.0,False
2,10,65,276.0,False
2,10,66,366.0,False
2,10,67,275.0,False
2,10,68,275.0,False
2,10,69,919.0,False
2,10,70,1225.0,False
2,10,71,384.0,False
2,10,72,258.0,False
2,10,73,275.0,False
2,10,74,258.0,False
2,10,75,272.0,False
2,10,76,1214.0,False
2,10,77,275.0,False
2,10,78,384.0,False
2,10,79,275.0,False
2,10,80,731.0,False
2,10,81,258.0,False
2,10,82,449.0,False
2,10,83,275.0,False
2,10,84,241.0,False
2,10,85,258.0,False
2,10,86,275.0,False
2,10,87,639.0,False
2,10,88,275.0,False
2,10,89,258.0,False
2,10,90,383.0,False
2,10,91,835.0,False
2,10,92,406.0,False
2,10,93,258.0,False
2,10,94,267.0,False
2,10,95,258.0,False
2,10,96,737.0,False
2,10,97,276.0,False
2,10,98,258.0,False
2,10,99,456.0,False
2,10,100,258.0,False
3,1,1,825.0,False
3,1,2,385.0,False
3,1,3,390.0,False
3,1,4,384.0,False
3,1,5,757.0,False
3,1,6,460.0,False
3,1,7,462.0,False
3,1,8,407.0,False
3,1,9,75.0,False
3,1,10,458.0,False
3,1,11,919.0,False
3,1,12,994.0,False
3,1,13,392.0,False
3,1,14,460.0,False
3,1,15,639.0,False
3,1,16,391.0,False
3,1,17,449.0,False
3,1,18,382.0,False
3,1,19,402.0,False
3,1,20,761.0,False
3,1,21,646.0,False
3,1,22,376.0,False
3,1,23,393.0,False
3,1,24,1254.0,False
3,1,25,837.0,False
3,1,26,277.0,False
3,1,27,444.0,False
3,1,28,450.0,False
3,1,29,276.0,False
3,1,30,260.0,False
3,1,31,455.0,False
3,1,32,708.0,False
3,1,33,1259.0,False
3,1,34,646.0,False
3,1,35,912.0,False
3,1,36,383.0,False
3,1,37,445.0,False
3,1,38,392.0,False
3,1,39,284.0,False
3,1,40,458.0,False
3,1,41,394.0,False
3,1,42,276.0,False
3,1,43,457.0,False
3,1,44,441.0,False
3,1,45,932.0,False
3,1,46,1265.0,False
3,1,47,379.0,False
3,1,48,366.0,False
3,1,49,388.0,False
3,1,50,283.0,False
3,1,51,451.0,False
3,1,52,446.0,False
3,1,53,449.0,False
3,1,54,433.0,False
3,1,55,259.0,False
3,1,56,455.0,False
3,1,57,377.0,False
3,1,58,418.0,False
3,1,59,259.0,False
3,1,60,830.0,False
3,1,61,447.0,False
3,1,62,276.0,False
3,1,63,445.0,False
3,1,64,926.0,False
3,1,65,391.0,False
3,1,66,390.0,False
3,1,67,276.0,False
3,1,68,389.0,False
3,1,69,276.0,False
3,1,70,456.0,False
3,1,71,838.0,False
3,1,72,461.0,False
3,1,73,390.0,False
3,1,74,447.0,False
3,1,75,396.0,False
3,1,76,260.0,False
3,1,77,385.0,False
3,1,78,504.0,False
3,1,79,259.0,False
3,1,80,276.0,False
3,1,81,458.0,False
3,1,82,1263.0,False
3,1,83,259.0,False
3,1,84,392.0,False
3,1,85,277.0,False
3,1,86,276.0,False
3,1,87,447.0,False
3,1,88,446.0,False
3,1,89,451.0,False
3,1,90,379.0,False
3,1,91,446.0,False
3,1,92,435.0,False
3,1,93,390.0,False
3,1,94,364.0,False
3,1,95,572.0,False
3,1,96,276.0,False
3,1,97,284.0,False
3,1,98,1095.0,False
3,1,99,446.0,False
3,1,100,756.0,False
3,2,1,258.0,False
3,2,2,276.0,False
3,2,3,450.0,False
3,2,4,459.0,False
3,2,5,260.0,False
3,2,6,447.0,False
3,2,7,581.0,False
3,2,8,832.0,False
3,2,9,447.0,False
3,2,10,371.0,False
3,2,11,1261.0,False
3,2,12,978.0,False
3,2,13,571.0,False
3,2,14,370.0,False
3,2,15,425.0,False
3,2,16,280.0,False
3,2,17,834.0,False
3,2,18,277.0,False
3,2,19,636.0,False
3,2,20,277.0,False
3,2,21,434.0,False
3,2,22,763.0,False
3,2,23,392.0,False
3,2,24,462.0,False
3,2,25,1079.0,False
3,2,26,372.0,False
3,2,27,366.0,False
3,2,28,440.0,False
3,2,29,1315.0,False
3,2,30,660.0,False
3,2,31,259.0,False
3,2,32,408.0,False
3,2,33,455.0,False
3,2,34,375.0,False
3,2,35,449.0,False
3,2,36,446.0,False
3,2,37,276.0,False
3,2,38,448.0,False
3,2,39,443.0,False
3,2,40,276.0,False
3,2,41,409.0,False
3,2,42,1267.0,False
3,2,43,260.0,False
3,2,44,450.0,False
3,2,45,437.0,False
3,2,46,372.0,False
3,2,47,275.0,False
3,2,48,446.0,False
3,2,49,396.0,False
3,2,50,442.0,False
3,2,51,261.0,False
3,2,52,459.0,False
3,2,53,277.0,False
3,2,54,275.0,False
3,2,55,277.0,False
3,2,56,445.0,False
3,2,57,379.0,False
3,2,58,459.0,False
3,2,59,448.0,False
3,2,60,458.0,False
3,2,61,388.0,False
3,2,62,455.0,False
3,2,63,449.0,False
3,2,64,444.0,False
3,2,65,284.0,False
3,2,66,441.0,False
3,2,67,260.0,False
3,2,68,278.0,False
3,2,69,438.0,False
3,2,70,425.0,False
3,2,71,368.0,False
3,2,72,657.0,False
3,2,73,277.0,False
3,2,74,259.0,False
3,2,75,277.0,False
3,2,76,275.0,False
3,2,77,393.0,False
3,2,78,1238.0,False
3,2,79,828.0,False
3,2,80,364.0,False
3,2,81,445.0,False
3,2,82,571.0,False
3,2,83,277.0,False
3,2,84,402.0,False
3,2,85,276.0,False
3,2,86,367.0,False
3,2,87,973.0,False
3,2,88,390.0,False
3,2,89,446.0,False
3,2,90,458.0,False
3,2,91,276.0,False
3,2,92,1275.0,False
3,2,93,393.0,False
3,2,94,390.0,False
3,2,95,459.0,False
3,2,96,723.0,False
3,2,97,378.0,False
3,2,98,827.0,False
3,2,99,368.0,False
3,2,100,1250.0,False
3,3,1,1095.0,False
3,3,2,273.0,False
3,3,3,258.0,False
3,3,4,439.0,False
3,3,5,404.0,False
3,3,6,965.0,False
3,3,7,392.0,False
3,3,8,631.0,False
3,3,9,276.0,False
3,3,10,395.0,False
3,3,11,396.0,False
3,3,12,440.0,False
3,3,13,259.0,False
3,3,14,277.0,False
3,3,15,372.0,False
3,3,16,657.0,False
3,3,17,460.0,False
3,3,18,267.0,False
3,3,19,981.0,False
3,3,20,566.0,False
3,3,21,275.0,False
3,3,22,276.0,False
3,3,23,460.0,False
3,3,24,458.0,False
3,3,25,259.0,False
3,3,26,387.0,False
3,3,27,1096.0,False
3,3,28,954.0,False
3,3,29,637.0,False
3,3,30,363.0,False
3,3,31,276.0,False
3,3,32,442.0,False
3,3,33,432.0,False
3,3,34,447.0,False
3,3,35,265.0,False
3,3,36,455.0,False
3,3,37,276.0,False
3,3,38,733.0,False
3,3,39,445.0,False
3,3,40,643.0,False
3,3,41,936.0,False
3,3,42,259.0,False
3,3,43,1095.0,False
3,3,44,449.0,False
3,3,45,753.0,False
3,3,46,395.0,False
3,3,47,410.0,False
3,3,48,577.0,False
3,3,49,438.0,False
3,3,50,450.0,False
3,3,51,278.0,False
3,3,52,260.0,False
3,3,53,1096.0,False
3,3,54,390.0,False
3,3,55,447.0,False
3,3,56,544.0,False
3,3,57,276.0,False
3,3,58,401.0,False
3,3,59,260.0,False
3,3,60,832.0,False
3,3,61,399.0,False
3,3,62,458.0,False
3,3,63,357.0,False
3,3,64,446.0,False
3,3,65,370.0,False
3,3,66,458.0,False
3,3,67,821.0,False
3,3,68,362.0,False
3,3,69,275.0,False
3,3,70,369.0,False
3,3,71,446.0,False
3,3,72,394.0,False
3,3,73,435.0,False
3,3,74,370.0,False
3,3,75,267.0,False
3,3,76,738.0,False
3,3,77,834.0,False
3,3,78,449.0,False
3,3,79,410.0,False
3,3,80,446.0,False
3,3,81,276.0,False
3,3,82,1095.0,False
3,3,83,275.0,False
3,3,84,457.0,False
3,3,85,392.0,False
3,3,86,454.0,False
3,3,87,276.0,False
3,3,88,981.0,False
3,3,89,375.0,False
3,3,90,442.0,False
3,3,91,260.0,False
3,3,92,399.0,False
3,3,93,570.0,False
3,3,94,377.0,False
3,3,95,259.0,False
3,3,96,460.0,False
3,3,97,383.0,False
3,3,98,1406.0,False
3,3,99,460.0,False
3,3,100,457.0,False
3,4,1,268.0,False
3,4,2,932.0,False
3,4,3,381.0,False
3,4,4,391.0,False
3,4,5,403.0,False
3,4,6,392.0,False
3,4,7,446.0,False
3,4,8,276.0,False
3,4,9,258.0,False
3,4,10,459.0,False
3,4,11,456.0,False
3,4,12,1263.0,False
3,4,13,276.0,False
3,4,14,447.0,False
3,4,15,828.0,False
3,4,16,260.0,False
3,4,17,391.0,False
3,4,18,394.0,False
3,4,19,460.0,False
3,4,20,447.0,False
