run,model,step,reward,flag
1,700,23,1919.0,False
1,700,24,1923.0,False
1,700,25,1923.0,False
1,700,26,2357.0,False
1,700,27,1923.0,False
1,700,28,2358.0,False
1,700,29,1923.0,False
1,700,30,2356.0,False
1,700,31,1928.0,False
1,700,32,1922.0,False
1,700,33,1921.0,False
1,700,34,1923.0,False
1,700,35,1924.0,False
1,700,36,1922.0,False
1,700,37,3040.0,True
1,700,38,1921.0,False
1,700,39,1923.0,False
1,700,40,2364.0,False
1,700,41,1923.0,False
1,700,42,1929.0,False
1,700,43,1921.0,False
1,700,44,1048.0,False
1,700,45,2355.0,False
1,700,46,740.0,False
1,700,47,1921.0,False
1,700,48,1925.0,False
1,700,49,1857.0,False
1,700,50,1924.0,False
1,700,51,1921.0,False
1,700,52,1923.0,False
1,700,53,2360.0,False
1,700,54,2360.0,False
1,700,55,1048.0,False
1,700,56,1923.0,False
1,700,57,1923.0,False
1,700,58,1923.0,False
1,700,59,1926.0,False
1,700,60,1921.0,False
1,700,61,2360.0,False
1,700,62,1923.0,False
1,700,63,1923.0,False
1,700,64,1923.0,False
1,700,65,1923.0,False
1,700,66,1923.0,False
1,700,67,1923.0,False
1,700,68,1923.0,False
1,700,69,1923.0,False
1,700,70,2364.0,False
1,700,71,1923.0,False
1,700,72,1926.0,False
1,700,73,1927.0,False
1,700,74,1923.0,False
1,700,75,621.0,False
1,700,76,740.0,False
1,700,77,1930.0,False
1,700,78,1929.0,False
1,700,79,1927.0,False
1,700,80,1923.0,False
1,700,81,1693.0,False
1,700,82,1924.0,False
1,700,83,628.0,False
1,700,84,1771.0,False
1,700,85,3039.0,True
1,700,86,1927.0,False
1,700,87,1697.0,False
1,700,88,1923.0,False
1,700,89,2362.0,False
1,700,90,1923.0,False
1,700,91,1928.0,False
1,700,92,740.0,False
1,700,93,1921.0,False
1,700,94,1927.0,False
1,700,95,2358.0,False
1,700,96,1923.0,False
1,700,97,615.0,False
1,700,98,1585.0,False
1,700,99,2364.0,False
1,700,100,1926.0,False
1,800,1,2360.0,False
1,800,2,2641.0,False
1,800,3,3048.0,True
1,800,4,3043.0,True
1,800,5,3043.0,True
1,800,6,611.0,False
1,800,7,1926.0,False
1,800,8,1926.0,False
1,800,9,1926.0,False
1,800,10,2354.0,False
1,800,11,623.0,False
1,800,12,1926.0,False
1,800,13,1926.0,False
1,800,14,1926.0,False
1,800,15,2347.0,False
1,800,16,1853.0,False
1,800,17,1928.0,False
1,800,18,3039.0,True
1,800,19,743.0,False
1,800,20,2625.0,False
1,800,21,3043.0,True
1,800,22,3043.0,True
1,800,23,1860.0,False
1,800,24,2355.0,False
1,800,25,1695.0,False
1,800,26,3043.0,True
1,800,27,1582.0,False
1,800,28,1432.0,False
1,800,29,2276.0,False
1,800,30,3043.0,True
1,800,31,1699.0,False
1,800,32,1338.0,False
1,800,33,1582.0,False
1,800,34,1926.0,False
1,800,35,1922.0,False
1,800,36,1886.0,False
1,800,37,3049.0,True
1,800,38,3043.0,True
1,800,39,743.0,False
1,800,40,3043.0,True
1,800,41,3043.0,True
1,800,42,1436.0,False
1,800,43,3049.0,True
1,800,44,1697.0,False
1,800,45,1726.0,False
1,800,46,1322.0,False
1,800,47,1925.0,False
1,800,48,3043.0,True
1,800,49,2637.0,False
1,800,50,2357.0,False
1,800,51,2359.0,False
1,800,52,3045.0,True
1,800,53,1565.0,False
1,800,54,3042.0,True
1,800,55,2322.0,False
1,800,56,3043.0,True
1,800,57,3043.0,True
1,800,58,2356.0,False
1,800,59,3043.0,True
1,800,60,3045.0,True
1,800,61,743.0,False
1,800,62,2367.0,False
1,800,63,3046.0,True
1,800,64,2636.0,False
1,800,65,2354.0,False
1,800,66,1859.0,False
1,800,67,2351.0,False
1,800,68,2355.0,False
1,800,69,3047.0,True
1,800,70,3040.0,True
1,800,71,1929.0,False
1,800,72,2625.0,False
1,800,73,3049.0,True
1,800,74,611.0,False
1,800,75,1440.0,False
1,800,76,3043.0,True
1,800,77,743.0,False
1,800,78,1565.0,False
1,800,79,1928.0,False
1,800,80,1435.0,False
1,800,81,3047.0,True
1,800,82,2637.0,False
1,800,83,3042.0,True
1,800,84,3033.0,True
1,800,85,3043.0,True
1,800,86,3048.0,True
1,800,87,3043.0,True
1,800,88,1862.0,False
1,800,89,1926.0,False
1,800,90,2364.0,False
1,800,91,2348.0,False
1,800,92,2640.0,False
1,800,93,1919.0,False
1,800,94,1926.0,False
1,800,95,1926.0,False
1,800,96,1926.0,False
1,800,97,1913.0,False
1,800,98,1926.0,False
1,800,99,1926.0,False
1,800,100,1058.0,False
1,900,1,2363.0,False
1,900,2,1067.0,False
1,900,3,1071.0,False
1,900,4,2360.0,False
1,900,5,1071.0,False
1,900,6,1700.0,False
1,900,7,739.0,False
1,900,8,1053.0,False
1,900,9,1071.0,False
1,900,10,1071.0,False
1,900,11,1071.0,False
1,900,12,2369.0,False
1,900,13,611.0,False
1,900,14,1053.0,False
1,900,15,1059.0,False
1,900,16,2360.0,False
1,900,17,1434.0,False
1,900,18,1323.0,False
1,900,19,1053.0,False
1,900,20,1051.0,False
1,900,21,1071.0,False
1,900,22,654.0,False
1,900,23,611.0,False
1,900,24,1053.0,False
1,900,25,3048.0,True
1,900,26,1071.0,False
1,900,27,1071.0,False
1,900,28,1698.0,False
1,900,29,1695.0,False
1,900,30,1071.0,False
1,900,31,1071.0,False
1,900,32,1071.0,False
1,900,33,1071.0,False
1,900,34,1071.0,False
1,900,35,1071.0,False
1,900,36,1071.0,False
1,900,37,1071.0,False
1,900,38,1071.0,False
1,900,39,1051.0,False
1,900,40,1071.0,False
1,900,41,1053.0,False
1,900,42,1929.0,False
1,900,43,609.0,False
1,900,44,1053.0,False
1,900,45,1071.0,False
1,900,46,610.0,False
1,900,47,611.0,False
1,900,48,1053.0,False
