run,model,episode,reward,flag
1,700,91,248.0,False
1,700,92,248.0,False
1,700,93,248.0,False
1,700,94,248.0,False
1,700,95,248.0,False
1,700,96,248.0,False
1,700,97,248.0,False
1,700,98,247.0,False
1,700,99,248.0,False
1,700,100,248.0,False
1,800,1,246.0,False
1,800,2,246.0,False
1,800,3,246.0,False
1,800,4,248.0,False
1,800,5,251.0,False
1,800,6,246.0,False
1,800,7,246.0,False
1,800,8,246.0,False
1,800,9,246.0,False
1,800,10,250.0,False
1,800,11,246.0,False
1,800,12,246.0,False
1,800,13,246.0,False
1,800,14,246.0,False
1,800,15,246.0,False
1,800,16,246.0,False
1,800,17,246.0,False
1,800,18,246.0,False
1,800,19,246.0,False
1,800,20,246.0,False
1,800,21,246.0,False
1,800,22,246.0,False
1,800,23,246.0,False
1,800,24,246.0,False
1,800,25,246.0,False
1,800,26,246.0,False
1,800,27,246.0,False
1,800,28,246.0,False
1,800,29,246.0,False
1,800,30,1051.0,False
1,800,31,246.0,False
1,800,32,246.0,False
1,800,33,246.0,False
1,800,34,246.0,False
1,800,35,246.0,False
1,800,36,1050.0,False
1,800,37,246.0,False
1,800,38,246.0,False
1,800,39,246.0,False
1,800,40,246.0,False
1,800,41,246.0,False
1,800,42,246.0,False
1,800,43,246.0,False
1,800,44,249.0,False
1,800,45,246.0,False
1,800,46,246.0,False
1,800,47,246.0,False
1,800,48,246.0,False
1,800,49,246.0,False
1,800,50,246.0,False
1,800,51,246.0,False
1,800,52,246.0,False
1,800,53,246.0,False
1,800,54,246.0,False
1,800,55,246.0,False
1,800,56,1047.0,False
1,800,57,246.0,False
1,800,58,246.0,False
1,800,59,1051.0,False
1,800,60,246.0,False
1,800,61,247.0,False
1,800,62,247.0,False
1,800,63,246.0,False
1,800,64,246.0,False
1,800,65,246.0,False
1,800,66,246.0,False
1,800,67,246.0,False
1,800,68,246.0,False
1,800,69,246.0,False
1,800,70,246.0,False
1,800,71,246.0,False
1,800,72,246.0,False
1,800,73,246.0,False
1,800,74,246.0,False
1,800,75,246.0,False
1,800,76,246.0,False
1,800,77,246.0,False
1,800,78,246.0,False
1,800,79,246.0,False
1,800,80,246.0,False
1,800,81,246.0,False
1,800,82,246.0,False
1,800,83,246.0,False
1,800,84,247.0,False
1,800,85,246.0,False
1,800,86,246.0,False
1,800,87,252.0,False
1,800,88,246.0,False
1,800,89,246.0,False
1,800,90,246.0,False
1,800,91,246.0,False
1,800,92,246.0,False
1,800,93,246.0,False
1,800,94,246.0,False
1,800,95,247.0,False
1,800,96,246.0,False
1,800,97,246.0,False
1,800,98,246.0,False
1,800,99,246.0,False
1,800,100,246.0,False
1,900,1,640.0,False
1,900,2,640.0,False
1,900,3,726.0,False
1,900,4,640.0,False
1,900,5,640.0,False
1,900,6,640.0,False
1,900,7,771.0,False
1,900,8,640.0,False
1,900,9,640.0,False
1,900,10,640.0,False
1,900,11,1279.0,False
1,900,12,640.0,False
1,900,13,637.0,False
1,900,14,638.0,False
1,900,15,638.0,False
1,900,16,642.0,False
1,900,17,640.0,False
1,900,18,640.0,False
1,900,19,1306.0,False
1,900,20,635.0,False
1,900,21,640.0,False
1,900,22,637.0,False
1,900,23,740.0,False
1,900,24,637.0,False
1,900,25,640.0,False
1,900,26,640.0,False
1,900,27,640.0,False
1,900,28,640.0,False
